ID,Name,Age,Nationality,Overall,Club
236178,Renato Rochela,26,Brazil,69,Atlético Mineiro
183442,J. Henry,29,England,69,Oxford United
207507,L. James,25,Nigeria,69,Molde FK
210579,P. Reulet,24,France,69,Stade Malherbe Caen
220051,M. Miloš,25,Croatia,69,CD Aves
222355,L. Valzania,22,Italy,69,Atalanta
225939,J. George,25,Germany,69, SSV Jahn Regensburg
242324,G. Robail,24,France,69,Valenciennes FC
219285,B. Beckeles,32,Honduras,69,Club Necaxa
230037,R. Brežančić,28,Serbia,69,SD Huesca
220566,D. Camara,23,Guinea,69,ESTAC Troyes
222358,O. Barreto,25,Colombia,69,Millonarios FC
243862,J. Igbekeme,22,Nigeria,69,Real Zaragoza
190614,D. Álvarez,36,Colombia,69,Patriotas Boyacá FC
199832,S. Neumann,27,Germany,69,MSV Duisburg
135576,Diego Barcelos,33,Brazil,69,CD Nacional
208024,M. Wallace,25,Scotland,69,Millwall
165784,D. Bottinelli,31,Argentina,69,Audax Italiano
195480,C. McLaughlin,26,Northern Ireland,69,Millwall
198553,C. Gamboa,28,Costa Rica,69,Celtic
212121,J. Vanlerberghe,22,Belgium,69,KV Oostende
212377,M. Osuna,29,Mexico,69,Monarcas Morelia
51353,K. Miller,38,Scotland,69,Dundee FC
137114,M. Ciani,34,France,69,LA Galaxy
220826,L. Vásquez,26,Colombia,69,América de Cali
228762,G. Troupée,20,Netherlands,69,ADO Den Haag
189594,A. Erdem,29,Turkey,69,Medipol Başakşehir FK
148635,D. De fauw,36,Belgium,69,SV Zulte-Waregem
219803,D. Cavaré,23,France,69,Barnsley
230043,F. Maouassa,19,France,69,Nîmes Olympique
235419,N. Dovedan,23,Austria,69,1. FC Heidenheim 1846
186267,V. Hedenstad,27,Norway,69,Rosenborg BK
3484,J. O'Shea,37,Republic of Ireland,69,Reading
204444,Y. Wildschut,26,Netherlands,69,Bolton Wanderers
213404,P. Dawidowicz,23,Poland,69,Hellas Verona
229276,P. Bartolomei,28,Italy,69,Spezia
230300,Rômulão Selva,26,Brazil,69,Botafogo
232860,K. Higashi,27,Japan,69,FC Tokyo
235164,L. Mora,30,Italy,69,Spezia
236956,J. Abrigo,23,Chile,69,Tiburones Rojos de Veracruz
184220,M. Diskerud,27,United States,69,Ulsan Hyundai FC
220829,E. Torregrossa,26,Italy,69,Brescia
222109,C. Cadden,21,Scotland,69,Motherwell
198046,D. Dąbrowski,25,Poland,69,Cracovia
201374,Fernández,28,Spain,69,Córdoba CF
223134,Z. Yavru,26,Turkey,69,Trabzonspor
164766,L. Wallace,30,Scotland,69,Rangers FC
232094,J. Niezgoda,23,Poland,69,Legia Warszawa
237214,L. Abubakar,23,Ghana,69,Columbus Crew SC
173470,C. Leitgeb,33,Austria,69,FC Red Bull Salzburg
183454,E. Pisano,31,Italy,69,Bristol City
191390,F. N'Sakala,27,DR Congo,69,Alanyaspor
203423,L. Thomas,26,Australia,69,Melbourne Victory
205215,Igor Rossi,29,Brazil,69,Al Faisaly
216479,A. Sadiku,27,Albania,69,Levante UD
242079,K. Bistrović,20,Croatia,69,PFC CSKA Moscow
177055,V. Elm,32,Sweden,69,Kalmar FF
198560,Carlos Ruiz,34,Spain,69,CD Tenerife
221600,M. Clarke,21,England,69,Portsmouth
226720,Witi,21,Mozambique,69,CD Nacional
222881,Auro,22,Brazil,69,Toronto FC
225441,K. Palmer,21,England,69,Blackburn Rovers
231073,B. Radunović,22,Serbia,69,US Cremonese
192673,M. Diallo,32,Senegal,69,Nîmes Olympique
201890,Negueba,26,Brazil,69,Gyeongnam FC
240802,J. Repas,21,Slovenia,69,Stade Malherbe Caen
135587,N. Mäenpää,33,Finland,69,Bristol City
212643,P. Cibicki,24,Sweden,69,Molde FK
222883,T. Touré,24,Ivory Coast,69,Angers SCO
245411,T. Jibril,20,Nigeria,69,Portimonense SC
189603,M. Morys,31,Germany,69,VfR Aalen
214948,S. Schonlau,23,Germany,69,SC Paderborn 07
226468,A. Favilli,21,Italy,69,Genoa
186788,D. Pisot,30,Germany,69,Karlsruher SC
203173,Noguera,28,Spain,69,CD Numancia
204709,D. Rubio,25,Chile,69,Sporting Kansas City
209061,S. Hedlund,25,Sweden,69,1. FC Union Berlin
216229,R. Dugimont,32,France,69,AJ Auxerre
229541,A. Montero,23,Colombia,69,Deportes Tolima
233125,M. Hartel,22,Germany,69,1. FC Union Berlin
204966,Adrián Ortolá,24,Spain,69,Deportivo de La Coruña
219046,D. Ismail,24,Iraq,69,Çaykur Rizespor
221350,T. Ambrose,21,France,69,Racing Club de Lens
232870,N. Ueda,23,Japan,69,KSV Cercle Brugge
235942,F. Cassata,20,Italy,69,Frosinone
191910,Kim Shin Wook,30,Korea Republic,69,Jeonbuk Hyundai Motors
162471,A. Keogh,32,Republic of Ireland,69,Perth Glory
231591,Javi Galán,23,Spain,69,Córdoba CF
214440,D. Melo,24,Chile,69,CD Palestino
215720,M. Vešović,26,Montenegro,69,Legia Warszawa
230824,Pedro Pereira,20,Portugal,69,Genoa
200105,J. Kappelhof,27,Netherlands,69,Chicago Fire
140201,Y. Okubo,36,Japan,69,Júbilo Iwata
202154,F. Bordagaray,31,Argentina,69,Defensa y Justicia
213418,C. Akpom,22,England,69,PAOK
23466,R. Taylor,33,England,69,Fleetwood Town
230314,Kaíque Mutto,26,Brazil,69,Atlético Mineiro
237994,N. Barrios,20,Argentina,69,San Lorenzo de Almagro
190634,G. Sauro,28,Argentina,69,Columbus Crew SC
199339,M. Riemann,29,Germany,69,VfL Bochum 1848
136363,Jung Jo Gook,34,Korea Republic,69,Gangwon FC
204203,Xavi Molina,31,Spain,69,KAS Eupen
207531,S. Thesker,27,Germany,69,Holstein Kiel
230315,Ailton Cardenhas,30,Brazil,69,Santos
222636,G. Kyei,22,France,69,Racing Club de Lens
213933,L. Wahlqvist,21,Sweden,69,SG Dynamo Dresden
143022,G. Lorenzetti,33,Chile,69,Universidad de Chile
240046,João Victor,24,Brazil,69,LASK Linz
214703,D. Sánchez,31,Chile,69,Unión Española
223151,D. Oberlin,20,Switzerland,69,FC Basel 1893
223920,A. Avlonitis,28,Greece,69,SK Sturm Graz
231089,I. Sissoko,20,France,69,RC Strasbourg Alsace
198322,Aguilera,32,Spain,69,SD Huesca
201138,Z. Boucher,26,France,69,Angers SCO
232882,K. Misao,22,Japan,69,Kashima Antlers
171954,B. Kısa,35,Turkey,69,Akhisar Belediyespor
199347,T. Beermann,27,Germany,69,1. FC Heidenheim 1846
203699,G. Courtet,29,France,69,FC Lorient
215987,F. Oreja,36,Argentina,69,Gimnasia y Esgrima La Plata
222643,J. Silva,23,Mexico,69,Cruz Azul
236723,F. Ballo-Touré,21,France,69,LOSC Lille
183987,S. Celozzi,29,Germany,69,VfL Bochum 1848
202164,P. Kitchen,26,United States,69,LA Galaxy
204468,T. Weilandt,26,Germany,69,VfL Bochum 1848
209332,M. Salvi,24,Switzerland,69,FC Luzern
210868,José Mari,30,Spain,69,Cádiz CF
214964,L. Velázquez,29,Argentina,69,Rionegro Águilas
234164,Fábio China,25,Portugal,69,Clube Sport Marítimo
238004,A. Guðmundsson,21,Iceland,69,AZ Alkmaar
230581,Niltinho,24,Brazil,69,GD Chaves
116917,D. Perquis,32,France,69,Valenciennes FC
193461,Fredy,28,Angola,69,Os Belenenses
207542,Lee Seul Chan,24,Korea Republic,69,Jeonnam Dragons
225974,S. McKenna,21,Scotland,69,Aberdeen
193974,M. Ciofani,30,Italy,69,Pescara
214967,Paulinho,30,Brazil,69,Gyeongnam FC
223671,S. Posch,21,Austria,69,TSG 1899 Hoffenheim
227511,N. Rapp,21,Germany,69,FC Erzgebirge Aue
234679,P. Sandler,21,Netherlands,69,Manchester City
242359,Jorge Fernandes,21,Portugal,69,CD Tondela
181175,O. Mazuch,29,Czech Republic,69,Hull City
205496,Nicolas,30,Brazil,69,Udinese
211384,J. Lowe,23,England,69,Portsmouth
233400,J. Glesnes,24,Norway,69,Strømsgodset IF
183480,J. Spence,28,England,69,Ipswich Town
190648,S. Sirigu,29,Germany,69,SV Darmstadt 98
205753,E. Salli,25,Cameroon,69,1. FC Nürnberg
227513,C. Arrieta,22,Colombia,69,Envigado FC
204474,Dani Nieto,27,Spain,69,CD Numancia
218298,S. Allagbé,24,Benin,69,Chamois Niortais Football Club
233146,S. Kurumaya,26,Japan,69,Kawasaki Frontale
185018,J. Fontaine,29,France,69,Le Havre AC
195258,L. Schmitz,29,Germany,69,Wolfsberger AC
204731,Joãozinho,28,Portugal,69,CD Tondela
147899,C. Moţi,33,Romania,69,
177083,R. Strauß,31,Germany,69,1. FC Heidenheim 1846
188091,F. Gulbrandsen,25,Norway,69,FC Red Bull Salzburg
204220,C. Edwards,24,England,69,Östersunds FK
208828,Auremir,26,Brazil,69,BB Erzurumspor
212156,S. Rincón,24,Colombia,69,Vitória Guimarães
213692,J. Harrop,22,England,69,Preston North End
165564,A. Kwarasey,30,Ghana,69,Vålerenga Fotball
169404,J. Fejzić,32,Bosnia Herzegovina,69,1. FC Magdeburg
240316,Cláudio Falcão,23,Brazil,69,CD Aves
243388,B. Sosa,20,Croatia,69,VfB Stuttgart
181436,D. Marcq,29,France,69,SV Zulte-Waregem
221885,P. Seguin,23,Germany,69,VfL Wolfsburg
229053,Z. Yıldırım,27,Turkey,69,Antalyaspor
219582,S. Fortès,26,Cape Verde,69,Toulouse Football Club
232894,T. Iwanami,24,Japan,69,Urawa Red Diamonds
181694,J. Carrasso,30,France,69,Stade de Reims
202175,M. Vilhjálmsson,31,Iceland,69,Rosenborg BK
213951,Helton Leite,27,Brazil,69,Boavista FC
216255,M. Stefaniak,23,Germany,69,VfL Wolfsburg
226495,Sergio Santos,23,Brazil,69,Audax Italiano
230079,A. Kalulu,22,France,69,FC Basel 1893
237247,Vinícius,28,Hungary,69,
182207,D. Stockdale,32,England,69,Birmingham City
183743,A. Blanco,30,Mexico,69,Pachuca
186559,J. Butterfield,28,England,69,Derby County
213952,Bruno Brígido,27,Brazil,69,CD Feirense
184512,D. Tonucci,29,Italy,69,Foggia
236993,N. Lima,23,United States,69,San Jose Earthquakes
213954,A. Mitryushkin,22,Russia,69,FC Sion
216514,B. Sagredo,29,Chile,69,San Luis de Quillota
228546,Omar Perdomo,24,Spain,69,Gimnàstic de Tarragona
235458,C. Kipré,21,France,69,Wigan Athletic
181699,S. Escudero,29,Japan,69,Ulsan Hyundai FC
214724,D. Llanos,28,Chile,69,Universidad Católica
214980,J. Caicedo,28,Colombia,69,Independiente Medellín
222404,M. Normann,22,Norway,69,Brighton & Hove Albion
225476,C. Keita,22,Mali,69,KAS Eupen
234948,J. Lazare Amani,20,Ivory Coast,69,KAS Eupen
187076,S. Hain,29,Germany,69,SpVgg Unterhaching
201925,K. Kraus,25,Germany,69,1. FC Kaiserslautern
228805,Raillo,26,Spain,69,RCD Mallorca
229317,M. Bašić,30,Croatia,69,Grasshopper Club Zürich
230598,J. Carreño,21,Chile,69,Universidad Católica
231110,P. Erras,23,Germany,69,1. FC Nürnberg
169158,J. Peters,31,Netherlands,69,Willem II
207815,J. Ruiz,24,Costa Rica,69,Al Fayha
215239,J. Mansilla,31,Argentina,69,San Luis de Quillota
215751,G. Monachello,24,Italy,69,Pescara
230343,Jonaldo Monteiro,30,Brazil,69,Chapecoense
239303,Y. Njie,24,Gambia,69,Boavista FC
187591,P. Garcés,33,Chile,69,CD Antofagasta
229064,J. Rassoul,22,Senegal,69,Sporting Lokeren
231624,F. Schleusener,26,Germany,69,SV Sandhausen
227785,C. Guanca,25,Argentina,69,Ettifaq FC
192201,P. Abrahamsson,29,Sweden,69,BK Häcken
138698,A. Abdi,31,Switzerland,69,Sheffield Wednesday
219594,A. Barberis,24,Italy,69,Crotone
223690,S. Rochet,25,Uruguay,69,Sivasspor
239050,S. Çiftpınar,25,Turkey,69,Yeni Malatyaspor
201163,M. Frydrych,28,Czech Republic,69,SK Slavia Praha
224715,N. Chernov,22,Russia,69,PFC CSKA Moscow
235467,M. Moreno,24,Argentina,69,Club Atlético Lanús
198348,M. Autret,27,France,69,Stade Brestois 29
210380,D. Diamantakos,25,Greece,69,FC St. Pauli
220876,F. Honorat,21,France,69,Clermont Foot 63
159436,R. Zapata,39,Colombia,69,Independiente Santa Fe
226508,G. Taylor,20,Scotland,69,Kilmarnock
195020,D. Davis,27,England,69,Birmingham City
220621,S. Benrahma,22,Algeria,69,Brentford
235981,P. Burner,22,France,69,OGC Nice
222926,A. Mbengue,24,Senegal,69,Stade Malherbe Caen
214991,J. Pi,24,France,69,Stade Brestois 29
219087,S. Vegas,21,Chile,69,Monarcas Morelia
229327,Hélder Tavares,28,Cape Verde,69,CD Tondela
169423,S. Ekramy,34,Egypt,69,
243663,Júlio César,23,Brazil,69,CD Nacional
184527,M. Mustacchio,29,Italy,69,Perugia
201936,Kim Jin Hyeon,30,Korea Republic,69,Cerezo Osaka
203216,Héctor,27,Spain,69,CD Tenerife
182224,Wang Dalei,29,China PR,69,Shandong Luneng TaiShan FC
210129,G. Lovrencsics,29,Hungary,69,
210385,Rui Silva,24,Portugal,69,Granada CF
166097,F. Öztürk,31,Turkey,69,Akhisar Belediyespor
198354,J. Ramis,28,Uruguay,69,Vélez Sarsfield
222930,T. Serbest,24,Turkey,69,Kasimpaşa SK
226002,M. Araujo,23,Peru,69,Club Atlético Talleres
202451,L. Pernica,28,Czech Republic,69,Viktoria Plzeň
219091,J. Fuentes,23,Chile,69,CD O'Higgins
222163,R. Pich,29,Slovakia,69,Śląsk Wrocław
168403,R. Schiavi,32,Italy,69,US Salernitana 1919
234195,D. Warmerdam,22,Netherlands,69,FC Groningen
235987,I. Gómez,21,Argentina,69,Estudiantes de La Plata
174547,J. Rojas,35,Chile,69,San Luis de Quillota
181971,Huang Bowen,30,China PR,69,Guangzhou Evergrande Taobao FC
226772,J. Laso,27,Argentina,69,Vélez Sarsfield
172756,T. Jodłowiec,32,Poland,69,Piast Gliwice
208597,H. Hermannsson,23,Iceland,69,Brøndby IF
213717,P. Forsell,27,Finland,69,Miedź Legnica
214998,M. Bogado,33,Argentina,69,Club Atlético Huracán
216534,R. Rodriguez,27,Switzerland,69,FC Zürich
223190,T. Çalış,24,Turkey,69,Yeni Malatyaspor
232406,R. Krauße,24,Germany,69,FC Ingolstadt 04
236246,O. Ejaria,20,England,69,Rangers FC
240342,H. Duljević,24,Bosnia Herzegovina,69,SG Dynamo Dresden
244182,G. Arabidze,20,Georgia,69,CD Nacional
187350,E. Pérez,29,Mexico,69,Tiburones Rojos de Veracruz
192982,Felipe Silva,28,Brazil,69,Sanfrecce Hiroshima
158167,M. Sonnleitner,31,Austria,69,SK Rapid Wien
182743,T. Kirschbaum,31,Germany,69,Bayer 04 Leverkusen
202456,J. Verhoek,29,Netherlands,69,MSV Duisburg
208856,Q. Bernard,28,France,69,Stade Brestois 29
148696,E. Ruud,34,Norway,69,Odds BK
164568,W. Johnson,31,Canada,69,Orlando City SC
192728,M. Hartmann,32,Germany,69,SC Fortuna Köln
215001,F. Mattia,30,Argentina,69,San Martín de San Juan
244697,Y. Opanasenko,27,Ukraine,69,Atiker Konyaspor
183513,J. Grahl,29,Germany,69,VfB Stuttgart
209371,B. van Polen,32,Netherlands,69,PEC Zwolle
226523,F. Brorsson,22,Sweden,69,Malmö FF
227547,D. Saint-Louis,23,Congo,69,Paris FC
228827,J. Fuchs,20,Cameroon,69,FC Sochaux-Montbéliard
230107,L. Coulibaly,22,Mali,69,Rangers FC
171995,Jonathan Pereira,31,Spain,69,AD Alcorcón
179931,C. Avinel,31,France,69,AC Ajaccio
220636,Felipe Macedo,24,Brazil,69,Portimonense SC
223452,M. Çelik,28,Turkey,69,Galatasaray SK
229596,M. Etame,29,Cameroon,69,Alanyaspor
236508,Adrián Diéguez,22,Spain,69,Deportivo Alavés
193244,B. Shuttleworth,31,United States,69,Minnesota United FC
139229,C. Salcido,38,Mexico,69,Guadalajara
208861,J. Gastien,30,France,69,Clermont Foot 63
223709,A. Vural,27,Turkey,69,Sivasspor
228829,M. Roberts,27,England,69,Birmingham City
239837,A. Mac Allister,19,Argentina,69,Argentinos Juniors
184285,C. Schneuwly,30,Switzerland,69,FC Luzern
193757,Edu Ramos,26,Spain,69,Cádiz CF
135647,P. Calandria,36,Argentina,69,CD O'Higgins
219871,J. Medranda,24,Colombia,69,Sporting Kansas City
240095,L. Stulac,23,Slovenia,69,Parma
240351,S. Moutoussamy,21,France,69,FC Nantes
184287,M. Schönbächler,28,Switzerland,69,FC Zürich
194783,N. Giannetti,27,Italy,69,Livorno
199904,J. Joronen,25,Finland,69,FC København
222944,Pablo Pérez,24,Spain,69,Real Sporting de Gijón
204513,M. Dupé,25,France,69,FC Nantes
208865,J. Roye,29,France,69,GFC Ajaccio
213729,S. Rossbach,22,Norway,69,Odds BK
216289,M. Diemers,24,Netherlands,69,Fortuna Sittard
230625,Matheus Reis,23,Brazil,69,Rio Ave FC
203746,Jon Toral,23,Spain,69,Hull City
215266,L. Melano,25,Argentina,69,Portland Timbers
166114,C. Kazim-Richards,31,Turkey,69,Lobos BUAP
244194,P. Haring,25,Austria,69,Heart of Midlothian
189922,G. Niedermeier,32,Germany,69,Melbourne Victory
203491,A. O'Brien,24,Republic of Ireland,69,Millwall
206563,J. Holt,25,Scotland,69,Fleetwood Town
226787,S. Rosales,23,Argentina,69,Gimnasia y Esgrima La Plata
237283,N. Reniero,23,Argentina,69,San Lorenzo de Almagro
237539,L. Singh,20,South Africa,69,SC Braga
239331,G. Papunashvili,22,Georgia,69,Real Zaragoza
189155,S. Souprayen,29,France,69,AJ Auxerre
190435,Tomeu Nadal,29,Spain,69,Albacete BP
222692,B. Schmitz,23,Germany,69,1. FC Köln
229348,A. Robinson,20,United States,69,Wigan Athletic
235236,I. Jebali,26,Tunisia,69,Rosenborg BK
189412,L. Damour,27,France,69,Cardiff City
209637,M. Modolo,29,Italy,69,Venezia FC
210917,M. Fossati,25,Italy,69,Hellas Verona
221413,R. Echeverría,23,Chile,69,Universidad de Chile
222693,H. Fertoli,23,Argentina,69,Newell's Old Boys
230117,Jhonatan,27,Brazil,69,Moreirense FC
212454,C. O'Dowda,23,Republic of Ireland,69,Bristol City
213990,D. Monsalve,34,Colombia,69,Patriotas Boyacá FC
228326,Brian Oliván,24,Spain,69,Cádiz CF
239590,R. González,27,Argentina,69,Unión Española
239846,P. Tsintotas,24,Greece,69,AEK Athens
187110,M. Ponce,29,Mexico,69,Guadalajara
193510,D. Novaretti,33,Argentina,69,Querétaro
223207,A. Lang,25,Hungary,69,
233959,S. Villa,22,Colombia,69,Boca Juniors
235751,B. Nastić,23,Serbia,69,KRC Genk
242663,S. Bornauw,19,Belgium,69,RSC Anderlecht
177895,A. Karabulut,30,Turkey,69,Sivasspor
208616,Isaac Becerra,30,Spain,69,Gimnàstic de Tarragona
233960,L. Mühl,21,Germany,69,1. FC Nürnberg
234728,L. Bénes,20,Slovakia,69,Borussia Mönchengladbach
184040,M. Hansen,28,Denmark,69,FC Basel 1893
185064,F. Espíndola,33,Argentina,69,San Martin de Tucumán
193768,A. Matthews,26,Wales,69,Sunderland
196072,R. Millar,36,Chile,69,Monarcas Morelia
211177,A. Traustason,25,Iceland,69,Malmö FF
218345,J. Zacaría,28,Argentina,69,Universidad de Chile
177129,A. Bodzek,32,Poland,69,Fortuna Düsseldorf
202474,Aníbal Capela,27,Portugal,69,Cosenza
211946,M. Kolke,27,Germany,69,SV Wehen Wiesbaden
230378,Emidio Hoffman,34,Brazil,69,Atlético Mineiro
241130,I. Ganago,19,Cameroon,69,OGC Nice
206315,O. Ben-Harush,28,Israel,69,Sporting Lokeren
211691,R. Weil,30,Germany,69,1. FC Magdeburg
220395,Álex Mula,21,Spain,69,Málaga CF
175851,Tomané,25,Portugal,69,CD Tondela
202220,C. Sapong,29,United States,69,Philadelphia Union
213228,S. Asamoah,24,Togo,69,Sint-Truidense VV
215020,J. Cavallaro,24,Argentina,69,Club Atlético Tigre
228332,H. Choudhury,20,England,69,Leicester City
172780,B. Pitman,30,England,69,Portsmouth
193772,A. Kovácsik,27,Hungary,69,
232429,K. Kawamata,28,Japan,69,Júbilo Iwata
226798,M. Martínez,25,Argentina,69,Racing Club
236270,J. Orejuela,25,Ecuador,69,
236271,L. Caicedo,26,Ecuador,69,Tiburones Rojos de Veracruz
237807,D. Vente,19,Netherlands,69,Feyenoord
211952,M. Thiel,25,Germany,69,1. FC Heidenheim 1846
212208,L. Galeano,26,Argentina,69,Club Atlético Aldosivi
228080,F. Passlack,20,Germany,69,Norwich City
184816,N. Daghfous,31,Tunisia,69,SV Sandhausen
186352,T. Smith,28,New Zealand,69,Colorado Rapids
200689,R. Leonard,26,England,69,Millwall
223473,Filipe Melo,28,Portugal,69,GD Chaves
229361,Undabarrena,23,Spain,69,CD Tenerife
232433,H. Belkaroui,27,Algeria,69,Al Raed
212210,R. Živković,21,Netherlands,69,KV Oostende
213746,Arsénio,28,Portugal,69,Moreirense FC
214258,M. Riquero,35,Uruguay,69,Club Deportes Temuco
223730,T. van Weert,28,Netherlands,69,Aalborg BK
230386,Césario Figueirido,34,Brazil,69,Atlético Paranaense
231410,Brahim Díaz,18,Spain,69,Manchester City
234994,Ratón,25,Spain,69,Real Zaragoza
177906,D. Soddimo,30,Italy,69,Frosinone
244466,Diego Caballo,24,Spain,69,Deportivo de La Coruña
179698,L. Grimi,33,Argentina,69,Newell's Old Boys
201971,A. Ienaga,32,Japan,69,Kawasaki Frontale
215283,César,25,Brazil,69,Santa Clara
228595,G. Prömel,23,Germany,69,1. FC Union Berlin
231667,D. Cataño,26,Colombia,69,Deportes Tolima
244467,O. Kolář,23,Czech Republic,69,SK Slavia Praha
190195,M. Samassa,28,Mali,69,ESTAC Troyes
229108,J. Pérez,29,Colombia,69,Atlético Bucaramanga
238068,M. Richter,20,Germany,69,FC Augsburg
176628,J. Hyka,30,Albania,69,San Jose Earthquakes
217845,A. Hjulsager,23,Denmark,69,RC Celta
226805,A. Sjöberg,27,Sweden,69,Colorado Rapids
238837,M. Fernández,29,Uruguay,69,Audax Italiano
183797,V. Muratori,30,France,69,AS Nancy Lorraine
186101,E. Hovland,29,Norway,69,Rosenborg BK
208630,D. Furman,25,Poland,69,Wisła Płock
158966,G. Machín,35,Argentina,69,Argentinos Juniors
208631,F. Starzyński,27,Poland,69,Zagłębie Lubin
223223,K. Vandendriessche,28,France,69,KV Oostende
229879,D. Romney,25,United States,69,LA Galaxy
167159,S. Hagen,32,Norway,69,Odds BK
232951,H. Nakagawa,23,Japan,69,Kashiwa Reysol
244727,L. Tawamba,28,Cameroon,69,Al Taawoun
200440,B. Bodin,26,Wales,69,Preston North End
203256,Willian Rocha,29,Brazil,69,Nagoya Grampus
169464,A. Traoré,28,Senegal,69,Çaykur Rizespor
202489,D. Bisoli,24,Italy,69,Brescia
235513,S. Ganvoula,22,Congo,69,VfL Bochum 1848
203002,Kim Kee Hee,28,Korea Republic,69,Seattle Sounders FC
214266,G. Barriga,33,Chile,69,Unión La Calera
224251,R. Zentner,23,Germany,69,1. FSV Mainz 05
224507,A. Schenetti,27,Italy,69,Cittadella
234747,P. Szymiński,24,Poland,69,Palermo
49659,K. Ziani,35,Algeria,69,US Orléans Loiret Football
228860,H. Jurjus,24,Netherlands,69,De Graafschap
222461,Rochinha,23,Portugal,69,Boavista FC
223229,C. Manea,20,Romania,69,
235005,O. Kakabadze,23,Georgia,69,FC Luzern
175613,J. Choplin,33,France,69,AC Ajaccio
189437,C. Pasquato,28,Italy,69,Legia Warszawa
202238,Muralha,25,Brazil,69,Al Hazem
211966,M. Romeo,22,Antigua & Barbuda,69,Millwall
221694,Minhoca,30,Portugal,69,Santa Clara
227838,C. Núñez,25,Uruguay,69,Unión La Calera
237566,K. Zachariassen,23,Norway,69,Sarpsborg 08 FF
178430,N. Frey,34,France,69,Chievo Verona
182270,W. Sandilands,34,South Africa,69,Orlando Pirates
219647,A. Vuletich,26,Argentina,69,US Salernitana 1919
197376,C. Fandrich,27,Germany,68,FC Erzgebirge Aue
212224,G. Bueno,24,Uruguay,68,Club Atlético Colón
189952,K. Çelikay,30,Turkey,68,MKE Ankaragücü
223746,G. Stewart,28,Scotland,68,Kilmarnock
226050,C. Teuchert,21,Germany,68,FC Schalke 04
164610,J. Larentowicz,34,United States,68,Atlanta United
193794,Villalibre,20,Spain,68,Athletic Club de Bilbao
194050,M. Grün,31,Germany,68,SV Darmstadt 98
198147,M. van der Maarel,28,Netherlands,68,FC Utrecht
212483,J. Obiang,24,Gabon,68,ESTAC Troyes
223747,S. Kingsley,23,Scotland,68,Hull City
240131,Gabrielzinho,22,Brazil,68,Rio Ave FC
216068,F. Poli,29,Italy,68,Carpi
156164,M. Cranie,31,England,68,Sheffield United
229380,David Rocha,33,Spain,68,Gimnàstic de Tarragona
231428,F. Bandinelli,23,Italy,68,Benevento
233988,Vágner Norteiro,34,Brazil,68,Chapecoense
229381,P. Rojas,26,Colombia,68,Jaguares de Córdoba
240133,M. Tchokounté,29,France,68,Stade Malherbe Caen
